ID Pipedrive,Full Name,Hotel,Atribute,Region,City,Country,ISO
16673,"MEDIAN Hotel Hannover Messe, Hanower, Niemcy",MEDIAN Hotel Hannover Messe,,,Hanower,Niemcy,DE
18803,"Steigenberger Grandhotel & Spa Heringsdorf, Heringsdorf, Niemcy",Steigenberger Grandhotel & Spa Heringsdorf,,,Heringsdorf,Niemcy,DE
18793,"Vier Jahreszeiten Kempinski Munchen, Monachium, Niemcy",Vier Jahreszeiten Kempinski Munchen,,,Monachium,Niemcy,DE
18799,"The Charles Hotel, a Rocco Forte Hotel, Monachium, Niemcy",The Charles Hotel,a Rocco Forte Hotel,,Monachium,Niemcy,DE
18805,"Sofitel Munich Bayerpost, Monachium, Niemcy",Sofitel Munich Bayerpost,,,Monachium,Niemcy,DE
18825,"Hilton Munich Airport, Monachium, Niemcy",Hilton Munich Airport,,,Monachium,Niemcy,DE
18834,"Andaz Munich Schwabinger Tor, Monachium, Niemcy",Andaz Munich Schwabinger Tor,,,Monachium,Niemcy,DE
21819,"Hotel Vier Jahreszeiten Kempinski Munich, Monachium, Niemcy",Hotel Vier Jahreszeiten Kempinski Munich,,,Monachium,Niemcy,DE
21833,"Courtyard Munich City Center, Monachium, Niemcy",Courtyard Munich City Center,,,Monachium,Niemcy,DE
21898,"Rosewood Munich, Monachium, Niemcy",Rosewood Munich,,,Monachium,Niemcy,DE
16836,"Holiday Inn Express Nürnberg-Schwabach, an IHG Hotel, Norymberga, Niemcy",Holiday Inn Express Nürnberg-Schwabach,an IHG Hotel,,Norymberga,Niemcy,DE
18820,"Hotel NH Potsdam, Poczdam, Niemcy",Hotel NH Potsdam,,,Poczdam,Niemcy,DE
18809,"Relais & Châteaux Gutshaus Stolpe, Stolpe, Niemcy",Relais & Châteaux Gutshaus Stolpe,,,Stolpe,Niemcy,DE
18806,"Severins Resort & Spa, Sylt, Niemcy",Severins Resort & Spa,,,Sylt,Niemcy,DE
18791,"WEISSENHAUS Private Nature Luxury Resort, Wangels, Niemcy",WEISSENHAUS Private Nature Luxury Resort,,,Wangels,Niemcy,DE
16387,"Explora I rejs statkiem po wodach Danii, Szwecji, Norwegii, Niemiec",Explora I rejs statkiem po wodach Danii,Szwecji,,Norwegii,Niemcy,DE
18802,"Steigenberger Icon Parkhotel, Dusseldorf, Niemy",Steigenberger Icon Parkhotel,,,Dusseldorf,Niemcy,DE
18811,"Opus XVI Bergen, Norwegia",Opus XVI Bergen,,,,Norwegia,NO
21813,"MS Havila Capella rejs Bergen - Kirkrnes, Norwegia",MS Havila Capella rejs Bergen - Kirkrnes,,,,Norwegia,NO
18832,"Brosundet, Alesund, Norwegia",Brosundet,,,Alesund,Norwegia,NO
21790,"Villa Nordfjord, Alesund, Norwegia",Villa Nordfjord,,,Alesund,Norwegia,NO
21824,"Hotel 1904, Alesund, Norwegia",Hotel 1904,,,Alesund,Norwegia,NO
21799,"Sorrisniva, Alta, Norwegia",Sorrisniva,,,Alta,Norwegia,NO
21847,"29|2 Aurland, Aurland, Norwegia",29|2 Aurland,,,Aurland,Norwegia,NO
18815,"Kviknes Hotel, Balestrand, Norwegia",Kviknes Hotel,,,Balestrand,Norwegia,NO
18804,"Solstrand Hotel & Bad, Bergen, Norwegia",Solstrand Hotel & Bad,,,Bergen,Norwegia,NO
18831,"Clarion Collection Hotel Havnekontoret, Bergen, Norwegia",Clarion Collection Hotel Havnekontoret,,,Bergen,Norwegia,NO
21791,"Villa Holmen, Bergen, Norwegia",Villa Holmen,,,Bergen,Norwegia,NO
21809,"Opus XVI, an SLH Hotel, Bergen, Norwegia",Opus XVI,an SLH Hotel,,Bergen,Norwegia,NO
21836,"Bergen Bors Hotel, Bergen, Norwegia",Bergen Bors Hotel,,,Bergen,Norwegia,NO
21804,"Scandic Kirkenes, Kirkenes, Norwegia",Scandic Kirkenes,,,Kirkenes,Norwegia,NO
18893,"Hotel Alexandra, Loen, Norwegia",Hotel Alexandra,,,Loen,Norwegia,NO
18795,"Thon Hotel Svolvaer, Lofoty, Norwegia",Thon Hotel Svolvaer,,,Lofoty,Norwegia,NO
18808,"Scandic Narvik, Lofoty, Norwegia",Scandic Narvik,,,Lofoty,Norwegia,NO
18794,"Ullensvag Hotel, Lofthus, Norwegia",Ullensvag Hotel,,,Lofthus,Norwegia,NO
18899,"Basecamp Hotel Longyearbyen,  Longyearbyen, Norwegia",Basecamp Hotel Longyearbyen,,,Longyearbyen,Norwegia,NO
18813,"Lyngen Lodge,  Lyngen, Norwegia",Lyngen Lodge,,,Lyngen,Norwegia,NO
21820,"Hotel Union Oye, Norangsfjorden, Norwegia",Hotel Union Oye,,,Norangsfjorden,Norwegia,NO
18818,"Hotel Union Oye, Orsta, Norwegia",Hotel Union Oye,,,Orsta,Norwegia,NO
21841,"Apartment Orsta, Orsta, Norwegia",Apartment Orsta,,,Orsta,Norwegia,NO
18828,"Grand Hotel Oslo, Oslo, Norwegia",Grand Hotel Oslo,,,Oslo,Norwegia,NO
18830,"Continental Hotel, Oslo, Oslo, Norwegia",Continental Hotel,Oslo,,Oslo,Norwegia,NO
18801,"Storfjord Hotel, Skodje, Norwegia",Storfjord Hotel,,,Skodje,Norwegia,NO
18862,"Walaker Hotell, Solvorn, Norwegia",Walaker Hotell,,,Solvorn,Norwegia,NO
18874,"Quark Expeditions, Spitsbergen, Norwegia",Quark Expeditions,,,Spitsbergen,Norwegia,NO
18887,"Isfjord Radio Adventure Hotel, Svaldbard, Norwegia",Isfjord Radio Adventure Hotel,,,Svaldbard,Norwegia,NO
21811,"Nordis Apartment, Svolvaer, Norwegia",Nordis Apartment,,,Svolvaer,Norwegia,NO
21842,"Apartament Prestengatte 12, Tromso, Norwegia",Apartament Prestengatte 12,,,Tromso,Norwegia,NO
18826,"Herangtunet Boutique Hotel Norway, Valdres, Norwegia",Herangtunet Boutique Hotel Norway,,,Valdres,Norwegia,NO
15831,"QT Queenstown, Queentown, Nowa  Zelandia",QT Queenstown,,,Queentown,Nowa  Zelandia,NZ
21837,"Bay of Many Coves, Arthur's Bay, Nowa Zelandia",Bay of Many Coves,,,Arthur's Bay,Nowa Zelandia,NZ
15842,"Park Hyatt Auckland, Auckland, Nowa Zelandia",Park Hyatt Auckland,,,Auckland,Nowa Zelandia,NZ
15868,"Hilton Auckland, Auckland, Nowa Zelandia",Hilton Auckland,,,Auckland,Nowa Zelandia,NZ
18864,"The Sebel Auckland Manukau, Auckland, Nowa Zelandia",The Sebel Auckland Manukau,,,Auckland,Nowa Zelandia,NZ
18866,"The Grand by SkyCity, Auckland, Nowa Zelandia",The Grand by SkyCity,,,Auckland,Nowa Zelandia,NZ
18868,"Sofitel Auckland Viaduct Harbour, Auckland, Nowa Zelandia",Sofitel Auckland Viaduct Harbour,,,Auckland,Nowa Zelandia,NZ
18869,"SO/ Auckland, Auckland, Nowa Zelandia",SO/ Auckland,,,Auckland,Nowa Zelandia,NZ
21810,"Novotel Auckland Airport, Auckland, Nowa Zelandia",Novotel Auckland Airport,,,Auckland,Nowa Zelandia,NZ
21830,"Flockhill Lodge, Canterbury, Nowa Zelandia",Flockhill Lodge,,,Canterbury,Nowa Zelandia,NZ
15811,"The George, Chrischurch, Nowa Zelandia",The George,,,Chrischurch,Nowa Zelandia,NZ
18867,"The George, Christchurch, Nowa Zelandia",The George,,,Christchurch,Nowa Zelandia,NZ
15814,"Te Waonui Forest Retreat, Franz Josef, Nowa Zelandia",Te Waonui Forest Retreat,,,Franz Josef,Nowa Zelandia,NZ
18861,"Westwood Lodge, Franz Josef Glacier, Nowa Zelandia",Westwood Lodge,,,Franz Josef Glacier,Nowa Zelandia,NZ
18873,"Rosewood Cape Kidnappers, Hawke's Bay, Nowa Zelandia",Rosewood Cape Kidnappers,,,Hawke's Bay,Nowa Zelandia,NZ
18863,"Treetops Lodge & Estate, Horohoro, Nowa Zelandia",Treetops Lodge & Estate,,,Horohoro,Nowa Zelandia,NZ
18883,"Miharotia House Boutique Bed & Breakfast, Kaikoura, Nowa Zelandia",Miharotia House Boutique Bed & Breakfast,,,Kaikoura,Nowa Zelandia,NZ
21797,"Sudima Kaikoura, Kaikoura, Nowa Zelandia",Sudima Kaikoura,,,Kaikoura,Nowa Zelandia,NZ
21827,"Hapuku Lodge + Tree Houses, Kaikoura, Nowa Zelandia",Hapuku Lodge + Tree Houses,,,Kaikoura,Nowa Zelandia,NZ
18876,"Punakaiki Rocks Hotel & Garden Bar, Punakaiki, Nowa Zelandia",Punakaiki Rocks Hotel & Garden Bar,,,Punakaiki,Nowa Zelandia,NZ
18890,"Hotel St Moritz Queenstown, Queenstown, Nowa Zelandia",Hotel St Moritz Queenstown,,,Queenstown,Nowa Zelandia,NZ
18895,"Grand Mercure St Moritz Hotel, Queenstown, Nowa Zelandia",Grand Mercure St Moritz Hotel,,,Queenstown,Nowa Zelandia,NZ
18900,"Azur Luxury Lodge, Queenstown, Nowa Zelandia",Azur Luxury Lodge,,,Queenstown,Nowa Zelandia,NZ
21794,"The Rees Hotel Queenstown, Queenstown, Nowa Zelandia",The Rees Hotel Queenstown,,,Queenstown,Nowa Zelandia,NZ
21801,"Sofitel Queenstown Hotel and Spa, Queenstown, Nowa Zelandia",Sofitel Queenstown Hotel and Spa,,,Queenstown,Nowa Zelandia,NZ
21805,"Rosewood Matakauri, Queenstown, Nowa Zelandia",Rosewood Matakauri,,,Queenstown,Nowa Zelandia,NZ
15832,"Pullman Rotorua, Rotorua, Nowa Zelandia",Pullman Rotorua,,,Rotorua,Nowa Zelandia,NZ
18882,"Millennium Hotel Rotorua, Rotorua, Nowa Zelandia",Millennium Hotel Rotorua,,,Rotorua,Nowa Zelandia,NZ
21800,"Solitaire Lodge, Rotorua, Nowa Zelandia",Solitaire Lodge,,,Rotorua,Nowa Zelandia,NZ
18888,"Huka Lodge, Taupo, Nowa Zelandia",Huka Lodge,,,Taupo,Nowa Zelandia,NZ
18894,"Hilton Lake Taupo, Taupo, Nowa Zelandia",Hilton Lake Taupo,,,Taupo,Nowa Zelandia,NZ
18875,"QT Wellington, Wellington, Nowa Zelandia",QT Wellington,,,Wellington,Nowa Zelandia,NZ
18898,"Duxton Hotel Wellington, Wellington, Nowa Zelandia",Duxton Hotel Wellington,,,Wellington,Nowa Zelandia,NZ
22167,"Six Senses Zighy Bay , Oman",Six Senses Zighy Bay,,,,Oman,OM
22111,"The View, Al Hamra, Oman",The View,,,Al Hamra,Oman,OM
21843,"Anantara Al Jabal Al Akhdar Resort, Al Jabal Al Akhdar, Oman",Anantara Al Jabal Al Akhdar Resort,,,Al Jabal Al Akhdar,Oman,OM
21845,"Alila Jabal Akhdar, Al Jabal Al Akhdar, Oman",Alila Jabal Akhdar,,,Al Jabal Al Akhdar,Oman,OM
18870,"Six Senses Zighy Bay, Dibba, Oman",Six Senses Zighy Bay,,,Dibba,Oman,OM
18901,"Anantara Al Jabal Al Akhdar Resort, Jabal Akhdar, Oman",Anantara Al Jabal Al Akhdar Resort,,,Jabal Akhdar,Oman,OM
18902,"Alila Jabal Akhdar, Jabal Akhdar, Oman",Alila Jabal Akhdar,,,Jabal Akhdar,Oman,OM
21844,"Alila Jabal Akhdar, Jebel Akhdar, Oman",Alila Jabal Akhdar,,,Jebel Akhdar,Oman,OM
21358,"The Chedi Muscat, Maskat, Oman",The Chedi Muscat,,,Maskat,Oman,OM
21231,"Al Bustan Palace, a Ritz-Carlton Hotel, Muscat, Oman",Al Bustan Palace,a Ritz-Carlton Hotel,,Muscat,Oman,OM
21796,"The Chedi Muscat, Muscat, Oman",The Chedi Muscat,,,Muscat,Oman,OM
21818,"Jumeirah Muscat Bay, Muscat, Oman",Jumeirah Muscat Bay,,,Muscat,Oman,OM
22110,"W Muscat, Muscat, Oman",W Muscat,,,Muscat,Oman,OM
22261,"Mandarin Oriental, Muscat, Oman",Mandarin Oriental,,,Muscat,Oman,OM
17877,"The Chedi Muscat, Muskat, Oman",The Chedi Muscat,,,Muskat,Oman,OM
18872,"Shangri-La Barr Al Jissah, Muscat, Muskat, Oman",Shangri-La Barr Al Jissah,Muscat,,Muskat,Oman,OM
18885,"Kempinski Hotel Muscat, Muskat, Oman",Kempinski Hotel Muscat,,,Muskat,Oman,OM
18903,"Al Bustan Palace, a Ritz-Carlton Hotel, Muskat, Oman",Al Bustan Palace,a Ritz-Carlton Hotel,,Muskat,Oman,OM
18941,"Shangri-La Barr Al Jissah Resort & Spa, Muskat, Oman",Shangri-La Barr Al Jissah Resort & Spa,,,Muskat,Oman,OM
18942,"Shangri-La Al Husn, Muscat, Muskat, Oman",Shangri-La Al Husn,Muscat,,Muskat,Oman,OM
18963,"Jumeirah Muscat Bay, Muskat, Oman",Jumeirah Muscat Bay,,,Muskat,Oman,OM
18984,"Al Baleed Resort Salalah by Anantara, Salalah, Oman",Al Baleed Resort Salalah by Anantara,,,Salalah,Oman,OM
18932,"Waldorf Astoria Panama, Panama",Waldorf Astoria Panama,,,,Panama,PA
18665,"American Trade Hotel Panama, Panama City, Panama",American Trade Hotel Panama,,,Panama City,Panama,PA
21660,"Sofitel Legend Casco Viejo, Panama City, Panama",Sofitel Legend Casco Viejo,,,Panama City,Panama,PA
21650,"TThe Buenaventura Golf & Beach Resort, Autograph Collection, Riviera Pacifica, Panama",TThe Buenaventura Golf & Beach Resort,Autograph Collection,,Riviera Pacifica,Panama,PA
18947,"Rondon Ridge, Mount Hagen, Papua-Nowa Gwinea",Rondon Ridge,,,Mount Hagen,Papua-Nowa Gwinea,PG
18969,"Hilton Port Moresby Hotel & Residences, Port Moresby, Papua-Nowa Gwinea",Hilton Port Moresby Hotel & Residences,,,Port Moresby,Papua-Nowa Gwinea,PG
18950,"Peru, Hotel wg programu",Peru,,,,Peru,PE
18981,"Camp Apurimac River, Peru",Camp Apurimac River,,,,Peru,PE
18983,"Aqua Nera - Luxury Peru Cruises, Peru",Aqua Nera - Luxury Peru Cruises,,,,Peru,PE
19034,"Hilton Lima Miraflores  Lima, Peru",Hilton Lima Miraflores  Lima,,,Lima,Peru,PE
18967,"Inkaterra Machu Picchu Pueblo Hotel, Aguas Calientes, Peru",Inkaterra Machu Picchu Pueblo Hotel,,,Aguas Calientes,Peru,PE
18965,"Inkaterra Reserva Amazonica, Amazonia, Peru",Inkaterra Reserva Amazonica,,,Amazonia,Peru,PE
18931,"Wyndham Costa del Sol Arequipa, Arequipa, Peru",Wyndham Costa del Sol Arequipa,,,Arequipa,Peru,PE
18978,"Colca Lodge Spa & Hot Springs, Arequipa, Peru",Colca Lodge Spa & Hot Springs,,,Arequipa,Peru,PE
18979,"CIRQA - Relais & Châteaux, Arequipa, Peru",CIRQA - Relais & Châteaux,,,Arequipa,Peru,PE
18980,"Casa Andina Premium Arequipa, Arequipa, Peru",Casa Andina Premium Arequipa,,,Arequipa,Peru,PE
21840,"Aqua Expeditions, Aria Amazon, Peru",Aqua Expeditions,,,Aria Amazon,Peru,PE
18960,"Las Casitas, A Belmond Hotel, Colca, Peru",Las Casitas,A Belmond Hotel,,Colca,Peru,PE
18977,"Colca Lodge Spa & Hot Springs, Colca, Peru",Colca Lodge Spa & Hot Springs,,,Colca,Peru,PE
18961,"Las Casitas, A Belmond Hotel, Colca Canyon, Peru",Las Casitas,A Belmond Hotel,,Colca Canyon,Peru,PE
16226,"Casa Cartagena Boutique Hotel & Spa, Cusco, Peru",Casa Cartagena Boutique Hotel & Spa,,,Cusco,Peru,PE
16804,"Monasterio, A Belmond Hotel, Cusco, Peru",Monasterio,A Belmond Hotel,,Cusco,Peru,PE
17982,"JW Marriott El Convento Cusco, Cusco, Peru",JW Marriott El Convento Cusco,,,Cusco,Peru,PE
18934,"The Libertador Hotel, Cusco, Peru",The Libertador Hotel,,,Cusco,Peru,PE
18937,"Sumaq Machu Picchu Hotel, Cusco, Peru",Sumaq Machu Picchu Hotel,,,Cusco,Peru,PE
18952,"Palacio Nazarenas, A Belmond Hotel, Cusco, Peru",Palacio Nazarenas,A Belmond Hotel,,Cusco,Peru,PE
18955,"Monasterio A Belmond Hotel, Cusco, Peru",Monasterio A Belmond Hotel,,,Cusco,Peru,PE
19026,"Inkaterra La Casona, Cusco, Peru",Inkaterra La Casona,,,Cusco,Peru,PE
21835,"Casa Cartagena Boutique Hotel & Spa, Cuzco, Peru",Casa Cartagena Boutique Hotel & Spa,,,Cuzco,Peru,PE
21839,"Aranwa Cuzco Boutique Hotel, Cuzco, Peru",Aranwa Cuzco Boutique Hotel,,,Cuzco,Peru,PE
16234,"AC Hotel by Marriott Lima Miraflores, Lima, Peru",AC Hotel by Marriott Lima Miraflores,,,Lima,Peru,PE
16806,"Miraflores Park, A Belmond Hotel, Lima , Peru",Miraflores Park,A Belmond Hotel,,Lima,Peru,PE
17984,"Hotel Ramada Costa Del Sol Lima Airport, Lima, Peru",Hotel Ramada Costa Del Sol Lima Airport,,,Lima,Peru,PE
17990,"Hilton Lima Miraflores, Lima, Peru",Hilton Lima Miraflores,,,Lima,Peru,PE
18957,"Miraflores Park A Belmond Hotel, Lima, Peru",Miraflores Park A Belmond Hotel,,,Lima,Peru,PE
18962,"JW Marriott Hotel Lima, Lima, Peru",JW Marriott Hotel Lima,,,Lima,Peru,PE
18968,"Hotel Costa del Sol Wyndham - Lima, Lima, Peru",Hotel Costa del Sol Wyndham - Lima,,,Lima,Peru,PE
18972,"Four Point by Sheraton Miraflores, Lima, Peru",Four Point by Sheraton Miraflores,,,Lima,Peru,PE
18975,"Country Club Lima Hotel, Lima, Peru",Country Club Lima Hotel,,,Lima,Peru,PE
18976,"Costa del Sol Wyndham Lima Airport, LIma, Peru",Costa del Sol Wyndham Lima Airport,,,LIma,Peru,PE
16179,"Sanctuary Lodge, A Belmond Hotel, Machu Picchu , Machu Picchu, Peru",Sanctuary Lodge,"A Belmond Hotel, Machu Picchu",,Machu Picchu,Peru,PE
18936,"Sumaq Machu Picchu Hotel, Machu Picchu, Peru",Sumaq Machu Picchu Hotel,,,Machu Picchu,Peru,PE
18946,"Sanctuary Lodge A Belmond Hotel, Machu Picchu, Peru",Sanctuary Lodge A Belmond Hotel,,,Machu Picchu,Peru,PE
18966,"Inkaterra Machu Picchu Pueblo Hotel, Machu Picchu, Peru",Inkaterra Machu Picchu Pueblo Hotel,,,Machu Picchu,Peru,PE
19011,"Sumaq Machu Picchu, Machu Picchu Hotel, Peru",Sumaq Machu Picchu,,,Machu Picchu Hotel,Peru,PE
16822,"Hotel Paracas, A Luxury Collection Resort, Paracas, Peru",Hotel Paracas,A Luxury Collection Resort,,Paracas,Peru,PE
18958,"Libertador Paracas, Paracas, Peru",Libertador Paracas,,,Paracas,Peru,PE
19030,"Hotel Paracas a Luxury Collection, Paracas, Peru",Hotel Paracas a Luxury Collection,,,Paracas,Peru,PE
16197,"Inkaterra Reserva Amazonica, Puerto Maldonado, Peru",Inkaterra Reserva Amazonica,,,Puerto Maldonado,Peru,PE
18971,"GHL Hotel Lago Titicaca, Puno, Peru",GHL Hotel Lago Titicaca,,,Puno,Peru,PE
19019,"Libertador Hotel Lago Titicaca, Puno,  Peru",Libertador Hotel Lago Titicaca,,,Puno,Peru,PE
16168,"Sol y Luna - Relais & Chateaux, Sacred Valley, Peru",Sol y Luna - Relais & Chateaux,,,Sacred Valley,Peru,PE
16799,"Tambo del Inka, A Luxury Collection Resort & Spa, Sacred Valley, Peru",Tambo del Inka,A Luxury Collection Resort & Spa,,Sacred Valley,Peru,PE
18938,"Sol y Luna, Sacred Valley, Peru",Sol y Luna,,,Sacred Valley,Peru,PE
18948,"Rio Sagrado, A Belmond Hotel, Sacred Valley, Peru",Rio Sagrado,A Belmond Hotel,,Sacred Valley,Peru,PE
19027,"Inkaterra Hacienda Urubamba, Sacred Valley, Peru",Inkaterra Hacienda Urubamba,,,Sacred Valley,Peru,PE
18939,"Sol and Luna Lodge & Spa, Sacres Valley, Peru",Sol and Luna Lodge & Spa,,,Sacres Valley,Peru,PE
18949,"Refugio Amazonas, Tambopata, Peru",Refugio Amazonas,,,Tambopata,Peru,PE
19006,"Titilaka - Relais & Châteaux, Tililaca, Peru",Titilaka - Relais & Châteaux,,,Tililaca,Peru,PE
19007,"Tilitaka, Tilitaca, Peru",Tilitaka,,,Tilitaca,Peru,PE
18933,"Titilaka, Titicaca, Peru",Titilaka,,,Titicaca,Peru,PE
18959,"Libertador Hotel Lago Titicaca, Titicaca, Peru",Libertador Hotel Lago Titicaca,,,Titicaca,Peru,PE
19010,"Tambo del Inka, a Luxury Collection Resort & Spa, Valle Sagrado, Urubamba, Peru",Tambo del Inka,"a Luxury Collection Resort & Spa, Valle Sagrado",,Urubamba,Peru,PE
21838,"Aranwa Sacred Valley Hotel & Wellness, Urubamba, Peru",Aranwa Sacred Valley Hotel & Wellness,,,Urubamba,Peru,PE
18935,"Tambo del Inka, a Luxury Collection Resort & Spa, Valle Sagrado, Peru",Tambo del Inka,a Luxury Collection Resort & Spa,,Valle Sagrado,Peru,PE
18951,"Palacio Nazarenas, A Belmond Hotel, Cusco, vCusco, Peru",Palacio Nazarenas,"A Belmond Hotel, Cusco",,vCusco,Peru,PE
19566,"InterContinental Tahiti Resort & Spa Tahiti, Polinezja Francuska",InterContinental Tahiti Resort & Spa Tahiti,,,,Polinezja Francuska,PF
19008,"The St. Regis Bora Bora Resort, Bora Bora, Polinezja Francuska",The St. Regis Bora Bora Resort,,,Bora Bora,Polinezja Francuska,PF
19022,"Le Bora Bora by Pearl Resorts, Bora Bora, Polinezja Francuska",Le Bora Bora by Pearl Resorts,,,Bora Bora,Polinezja Francuska,PF
19024,"InterContinental Bora Bora Resort Thalasso Spa, Bora Bora, Polinezja Francuska",InterContinental Bora Bora Resort Thalasso Spa,,,Bora Bora,Polinezja Francuska,PF
19037,"Four Seasons Resort Bora Bora, Bora Bora, Polinezja Francuska",Four Seasons Resort Bora Bora,,,Bora Bora,Polinezja Francuska,PF
19041,"Bora-Bora Pearl Beach Resort & Spa, Bora Bora, Polinezja Francuska",Bora-Bora Pearl Beach Resort & Spa,,,Bora Bora,Polinezja Francuska,PF
19012,"Sofitel Kia Ora Moorea Beach Resort, Moorea, Polinezja Francuska",Sofitel Kia Ora Moorea Beach Resort,,,Moorea,Polinezja Francuska,PF
21359,"SilverSea, Silver Shadow, Polinezja Francuska",SilverSea,,,Silver Shadow,Polinezja Francuska,PF
19021,"LE TAHA'A BY PEARL RESORTS, Tahaa, Polinezja Francuska",LE TAHA'A BY PEARL RESORTS,,,Tahaa,Polinezja Francuska,PF
19020,"Le Taha'a Island Resort & Spa, Taha'a, Polinezja Francuska",Le Taha'a Island Resort & Spa,,,Taha'a,Polinezja Francuska,PF
19023,"InterContinental Tahiti Resort & Spa, Tahiti, Polinezja Francuska",InterContinental Tahiti Resort & Spa,,,Tahiti,Polinezja Francuska,PF
21694,"Hilton Hotel Tahiti, Tahiti, Polinezja Francuska",Hilton Hotel Tahiti,,,Tahiti,Polinezja Francuska,PF
19009,"The Brando, Tetiaora, Polinezja Francuska",The Brando,,,Tetiaora,Polinezja Francuska,PF
19040,"Chatka Kasina, Beskid Wyspowy, Polska",Chatka Kasina,,,Beskid Wyspowy,Polska,PL
19035,"Hilton Gdańsk, Gdańsk, Polska",Hilton Gdańsk,,,Gdańsk,Polska,PL
19039,"Dom Zdrojowy Jastarnia, Jastarnia, Polska",Dom Zdrojowy Jastarnia,,,Jastarnia,Polska,PL
19014,"Rosevia Resort, Jastrzębia Góra, Polska",Rosevia Resort,,,Jastrzębia Góra,Polska,PL
19015,"Rosevia Resort & SPA, Jastrzębia Góra, Polska",Rosevia Resort & SPA,,,Jastrzębia Góra,Polska,PL
19018,"Masuria Arte, Kalinowo, Polska",Masuria Arte,,,Kalinowo,Polska,PL
19013,"Sheraton Grand Krakow, Kraków, Polska",Sheraton Grand Krakow,,,Kraków,Polska,PL
19033,"Holiday Inn, Kraków, Polska",Holiday Inn,,,Kraków,Polska,PL
19036,"H15 Luxury Palace Hotel, Kraków, Polska",H15 Luxury Palace Hotel,,,Kraków,Polska,PL
21373,"Hotel Saski, Curio Collection by Hilton, Kraków, Polska",Hotel Saski,Curio Collection by Hilton,,Kraków,Polska,PL
21798,"Stradom House, Autograph Collection, Kraków, Polska",Stradom House,Autograph Collection,,Kraków,Polska,PL
21828,"Hampton by Hilton Krakow Airport, Kraków, Polska",Hampton by Hilton Krakow Airport,,,Kraków,Polska,PL
21832,"Dr Irena Eris Hotel SPA Krynica Zdrój 12+, Krynica Zdrój, Polska",Dr Irena Eris Hotel SPA Krynica Zdrój 12+,,,Krynica Zdrój,Polska,PL
19029,"Hotel SPA Dr Irena Eris Krynica Zdrój, Krynica-Zdrój, Polska",Hotel SPA Dr Irena Eris Krynica Zdrój,,,Krynica-Zdrój,Polska,PL
21822,"Hotel Grand, Łódź, Polska",Hotel Grand,,,Łódź,Polska,PL
19028,"Hotel SPA Dr Irena Eris Wzgórza Dylewskie, Mazury, Polska",Hotel SPA Dr Irena Eris Wzgórza Dylewskie,,,Mazury,Polska,PL
19031,"Hotel Marina Club, Mazury, Polska",Hotel Marina Club,,,Mazury,Polska,PL
19062,"Pałac Warlity, Mazury, Polska",Pałac Warlity,,,Mazury,Polska,PL
19067,"Narie Resort & Spa, Mazury, Polska",Narie Resort & Spa,,,Mazury,Polska,PL
19069,"Hotel SPA Dr Irena Eris Polanica Zdrój, Polanica Zdrój, Polska",Hotel SPA Dr Irena Eris Polanica Zdrój,,,Polanica Zdrój,Polska,PL
19055,"Villa G, Poronin, Polska",Villa G,,,Poronin,Polska,PL
21817,"Luxury Chalets Villas Gorsky, Poronin, Polska",Luxury Chalets Villas Gorsky,,,Poronin,Polska,PL
19063,"Pałac Kamieniec, Śląsk, Polska",Pałac Kamieniec,,,Śląsk,Polska,PL
19519,"Weranda Home, Sławica, Polska",Weranda Home,,,Sławica,Polska,PL
19057,"Sofitel Grand Sopot, Sopot, Polska",Sofitel Grand Sopot,,,Sopot,Polska,PL
19058,"Sheraton Sopot Hotel, Sopot, Polska",Sheraton Sopot Hotel,,,Sopot,Polska,PL
19061,"Radisson Blu Resort Świnoujście, Świnoujście, Polska",Radisson Blu Resort Świnoujście,,,Świnoujście,Polska,PL
